Year,CityName,GeographicLevel,Category,Measure,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,CityFIPS,TractFIPS,Short_Question_Text
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.7,5.2,6.3,0952000,09009141100,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.2,4.7,5.6,0952000,09009141200,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,3.6,3.4,3.9,0952000,09009141300,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.3,4.9,5.7,0952000,09009141400,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,6.5,5.9,7.1,0952000,09009141500,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.7,5.1,6.2,0952000,09009141600,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,3.3,3.1,3.5,0952000,09009141800,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,2.6,2.4,2.8,0952000,09009141900,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,2.7,2.5,2.9,0952000,09009142000,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,4.3,4.0,4.6,0952000,09009142100,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,3.9,3.5,4.3,0952000,09009142200,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.5,5.1,5.9,0952000,09009142300,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.2,4.9,5.5,0952000,09009142400,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.6,5.2,5.9,0952000,09009142500,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.0,4.7,5.4,0952000,09009142601,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,9.9,9.0,10.8,0952000,09009142603,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.5,5.1,5.9,0952000,09009142604,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,4.8,4.6,5.1,0952000,09009142700,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,5.8,5.2,6.5,0952000,09009142800,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,2.3,2.1,2.4,0952000,09009361401,Coronary Heart Disease
2014,New Haven,Census Tract,Health Outcomes,Coronary heart disease among adults aged >=18 Years,0.9,0.8,0.9,0952000,09009361402,Coronary Heart Disease
2014,New Haven,City,Health Outcomes,Current asthma among adults aged >=18 Years,11.1,11.0,11.3,0952000,NA,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,8.9,8.5,9.5,0952000,09009140100,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.9,12.0,14.0,0952000,09009140200,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.2,11.5,12.9,0952000,09009140300,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,11.5,10.9,12.3,0952000,09009140400,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,13.2,12.4,14.1,0952000,09009140500,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.7,11.9,13.6,0952000,09009140600,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.2,11.4,13.0,0952000,09009140700,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,13.3,12.5,14.2,0952000,09009140800,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.3,11.6,13.1,0952000,09009140900,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,9.2,8.7,9.8,0952000,09009141000,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,9.5,9.1,10.0,0952000,09009141100,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.0,11.3,12.8,0952000,09009141200,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.2,11.3,13.6,0952000,09009141300,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.5,11.8,13.3,0952000,09009141400,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,13.9,12.9,15.1,0952000,09009141500,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.5,11.7,13.4,0952000,09009141600,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,9.2,8.8,9.7,0952000,09009141800,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,8.3,8.0,8.9,0952000,09009141900,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,8.6,8.1,9.4,0952000,09009142000,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,12.3,11.4,13.3,0952000,09009142100,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,8.8,8.3,9.6,0952000,09009142200,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,11.2,10.5,12.0,0952000,09009142300,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,11.7,11.0,12.4,0952000,09009142400,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,11.4,10.8,12.1,0952000,09009142500,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,11.4,10.8,12.0,0952000,09009142601,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,10.7,10.2,11.3,0952000,09009142603,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,10.2,9.7,10.7,0952000,09009142604,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,10.3,9.9,10.8,0952000,09009142700,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,8.8,8.3,9.4,0952000,09009142800,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,10.3,9.6,11.1,0952000,09009361401,Current Asthma
2014,New Haven,Census Tract,Health Outcomes,Current asthma among adults aged >=18 Years,10.4,9.7,11.0,0952000,09009361402,Current Asthma
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,24.3,21.2,27.0,0952000,09009141600,Current Smoking
2014,New Haven,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,19.9,19.4,20.4,0952000,NA,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,13.2,10.9,16.4,0952000,09009140100,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,21.8,19.6,24.0,0952000,09009140200,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,25.7,23.0,28.2,0952000,09009140300,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,22.3,20.0,24.6,0952000,09009140400,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,27.7,25.1,30.1,0952000,09009140500,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,25.2,22.6,27.6,0952000,09009140600,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,23.3,19.5,27.1,0952000,09009140700,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,24.8,22.3,27.2,0952000,09009140800,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,23.1,20.2,25.8,0952000,09009140900,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,13.4,10.7,16.3,0952000,09009141000,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,12.2,10.4,14.2,0952000,09009141100,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,20.4,17.7,23.3,0952000,09009141200,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,19.6,15.8,23.8,0952000,09009141300,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,21.7,19.0,24.6,0952000,09009141400,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,25.3,22.0,28.5,0952000,09009141500,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,12.7,10.6,15.0,0952000,09009141800,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,10.1,8.4,13.2,0952000,09009141900,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,12.7,10.1,16.7,0952000,09009142000,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,25.1,21.4,28.7,0952000,09009142100,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,13.6,10.3,17.9,0952000,09009142200,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,22.8,20.3,25.2,0952000,09009142300,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,25.1,22.8,27.2,0952000,09009142400,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,23.2,21.1,25.2,0952000,09009142500,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,22.4,20.5,24.5,0952000,09009142601,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,17.8,16.2,19.4,0952000,09009142603,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,18.6,16.7,20.5,0952000,09009142604,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,20.2,18.5,21.8,0952000,09009142700,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,14.0,11.6,16.6,0952000,09009142800,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,16.9,13.4,20.8,0952000,09009361401,Current Smoking
2014,New Haven,Census Tract,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,16.8,13.1,19.7,0952000,09009361402,Current Smoking
2014,New Haven,City,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,64.5,63.9,65.2,0952000,NA,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,77.8,74.2,80.6,0952000,09009140100,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,46.6,41.9,51.2,0952000,09009140200,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,49.2,45.7,52.9,0952000,09009140300,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,57.5,53.8,61.2,0952000,09009140400,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,45.8,42.3,49.7,0952000,09009140500,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,49.6,45.9,53.4,0952000,09009140600,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,57.6,53.1,62.3,0952000,09009140700,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,53.9,50.4,57.4,0952000,09009140800,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,61.5,58.0,65.1,0952000,09009140900,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,80.7,77.5,83.4,0952000,09009141000,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,79.8,77.4,82.1,0952000,09009141100,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,65.4,61.7,69.0,0952000,09009141200,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,66.9,61.8,71.3,0952000,09009141300,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,62.0,58.2,66.1,0952000,09009141400,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,54.2,49.6,58.7,0952000,09009141500,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,56.9,52.7,60.8,0952000,09009141600,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,77.7,74.9,80.1,0952000,09009141800,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,84.2,80.7,86.0,0952000,09009141900,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,78.9,74.6,81.7,0952000,09009142000,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,55.5,51.0,60.2,0952000,09009142100,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,80.1,75.7,83.5,0952000,09009142200,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,54.2,50.1,58.2,0952000,09009142300,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,51.2,47.7,54.7,0952000,09009142400,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,55.8,52.5,59.3,0952000,09009142500,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,61.7,58.7,64.4,0952000,09009142601,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,65.6,62.9,68.6,0952000,09009142603,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,69.0,66.2,71.6,0952000,09009142604,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,64.7,62.3,67.0,0952000,09009142700,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,80.9,77.9,83.4,0952000,09009142800,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,71.0,66.4,75.1,0952000,09009361401,Dental Visit
2014,New Haven,Census Tract,Prevention,Visits to dentist or dental clinic among adults aged >=18 Years,73.2,69.5,77.2,0952000,09009361402,Dental Visit
2014,New Haven,City,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.0,9.9,10.1,0952000,NA,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.4,4.2,4.6,0952000,09009140100,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,18.7,17.5,20.0,0952000,09009140200,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,13.4,12.8,14.1,0952000,09009140300,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.8,11.2,12.3,0952000,09009140400,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,14.9,14.3,15.7,0952000,09009140500,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,15.5,14.6,16.3,0952000,09009140600,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.1,9.5,10.8,0952000,09009140700,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,15.5,14.8,16.3,0952000,09009140800,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.0,10.3,11.8,0952000,09009140900,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.2,6.6,7.8,0952000,09009141000,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.7,9.0,10.5,0952000,09009141100,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.1,10.3,11.8,0952000,09009141200,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.9,6.6,7.3,0952000,09009141300,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.9,11.1,12.7,0952000,09009141400,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,15.8,14.6,16.8,0952000,09009141500,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,13.2,12.2,14.2,0952000,09009141600,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.3,6.0,6.7,0952000,09009141800,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.0,3.8,4.3,0952000,09009141900,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.4,4.1,4.7,0952000,09009142000,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.9,9.3,10.5,0952000,09009142100,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.9,5.4,6.5,0952000,09009142200,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,12.4,11.8,13.1,0952000,09009142300,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,12.2,11.7,12.6,0952000,09009142400,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.8,11.3,12.3,0952000,09009142500,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.6,10.1,11.1,0952000,09009142601,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,15.5,14.5,16.3,0952000,09009142603,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.2,9.7,10.7,0952000,09009142604,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.4,9.1,9.8,0952000,09009142700,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.9,7.3,8.7,0952000,09009142800,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.2,3.9,4.4,0952000,09009361401,Diabetes
2014,New Haven,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,1.8,1.6,1.8,0952000,09009361402,Diabetes
2014,New Haven,City,Prevention,Current lack of health insurance among adults aged 18–64 Years,19.0,18.4,19.6,0952000,NA,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,9.2,7.5,11.6,0952000,09009140100,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,39.0,34.5,43.2,0952000,09009140200,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,32.0,28.5,35.5,0952000,09009140300,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,25.9,22.4,29.5,0952000,09009140400,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,36.3,32.3,40.2,0952000,09009140500,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,31.4,27.7,35.2,0952000,09009140600,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,21.6,18.3,25.3,0952000,09009140700,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,23.7,21.0,26.6,0952000,09009140800,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,18.0,15.7,20.6,0952000,09009140900,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,7.3,5.9,9.0,0952000,09009141000,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,7.6,6.3,9.1,0952000,09009141100,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,15.9,13.3,18.4,0952000,09009141200,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,16.4,13.0,20.5,0952000,09009141300,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,17.2,14.7,19.9,0952000,09009141400,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,20.9,17.7,24.1,0952000,09009141500,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,21.1,18.0,24.0,0952000,09009141600,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,9.0,7.5,10.8,0952000,09009141800,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,5.8,4.9,7.8,0952000,09009141900,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,8.4,6.7,11.1,0952000,09009142000,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,25.9,22.0,29.9,0952000,09009142100,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,8.1,6.1,11.1,0952000,09009142200,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,30.8,26.5,35.1,0952000,09009142300,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,33.4,29.8,37.0,0952000,09009142400,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,29.1,25.5,32.6,0952000,09009142500,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,20.3,18.1,22.5,0952000,09009142601,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,17.8,15.8,19.8,0952000,09009142603,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,17.0,14.9,19.3,0952000,09009142604,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,20.6,18.6,22.6,0952000,09009142700,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,8.0,6.6,9.5,0952000,09009142800,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,13.7,11.0,17.2,0952000,09009361401,Health Insurance
2014,New Haven,Census Tract,Prevention,Current lack of health insurance among adults aged 18–64 Years,13.6,11.2,16.1,0952000,09009361402,Health Insurance
2013,New Haven,City,Health Outcomes,High blood pressure among adults aged >=18 Years,30.5,30.3,30.7,0952000,NA,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.7,20.0,21.4,0952000,09009140100,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,45.4,43.8,46.8,0952000,09009140200,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,34.2,33.1,35.1,0952000,09009140300,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,32.7,31.8,33.7,0952000,09009140400,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,33.9,32.8,35.1,0952000,09009140500,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,37.1,36.0,38.3,0952000,09009140600,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,31.4,30.4,32.3,0952000,09009140700,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,40.5,39.3,41.5,0952000,09009140800,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,33.8,32.7,34.9,0952000,09009140900,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,29.6,28.4,30.9,0952000,09009141000,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,36.6,35.4,37.7,0952000,09009141100,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,34.6,33.4,35.7,0952000,09009141200,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.2,23.2,25.1,0952000,09009141300,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,37.1,36.0,38.3,0952000,09009141400,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,43.5,42.0,45.1,0952000,09009141500,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,38.1,36.9,39.3,0952000,09009141600,High Blood Pressure
